# Portcard             Module                     AOH channel
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD7_PNL1_RNG2   B       5
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL1_RNG2   A       3
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD6_PNL1_RNG2   B       3
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL1_RNG2   A       1
FPix_BpI_D3_PRT3       FPix_BpI_D3_BLD5_PNL1_RNG2   B       1
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL2_RNG1   A      13
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL2_RNG1   B      13
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL2_RNG1   A      11
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL2_RNG1   B      11
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL2_RNG1   A       9
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL2_RNG1   B       9
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL1_RNG1   A       6
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL1_RNG1   B       6
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL1_RNG1   A       4
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL1_RNG1   B       4
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL1_RNG1   A       2
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL1_RNG1   B       2
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD4_PNL2_RNG2   A      14
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD4_PNL2_RNG2   B      14
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL2_RNG2   A      12
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL2_RNG2   B      12
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL2_RNG2   A      10
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL2_RNG2   B      10
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL2_RNG2   A       8
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL2_RNG2   B       8
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD4_PNL1_RNG2   A       7
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD4_PNL1_RNG2   B       7
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL1_RNG2   A       5
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD3_PNL1_RNG2   B       5
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL1_RNG2   A       3
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD2_PNL1_RNG2   B       3
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL1_RNG2   A       1
FPix_BpI_D3_PRT4       FPix_BpI_D3_BLD1_PNL1_RNG2   B       1
