#name                              A/B   FEC       mfec      mfecch    hubid     port      rocid     FEDid     FEDch     roc# 
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC2         A        10      2     2     7      0      2      1293       15     2
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC3         A        10      2     2     7      0      3      1293       15     3
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC4         A        10      2     2     7      1      4      1293       15     4
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC5         A        10      2     2     7      1      5      1293       15     5
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC6         A        10      2     2     7      1      6      1293       15     6
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC7         A        10      2     2     7      1      7      1293       15     7
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC8         B        10      2     2     7      2      8      1293       16     0
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC9         B        10      2     2     7      2      9      1293       16     1
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC10         B        10      2     2     7      2      10      1293       16     2
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC11         B        10      2     2     7      2      11      1293       16     3
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC12         B        10      2     2     7      3      12      1293       16     4
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC13         B        10      2     2     7      3      13      1293       16     5
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC14         B        10      2     2     7      3      14      1293       16     6
FPix_BpO_D2_BLD16_PNL2_RNG2_ROC15         B        10      2     2     7      3      15      1293       16     7
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC0         A        10      2     2     6      0      0      1293       39     0
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC1         A        10      2     2     6      0      1      1293       39     1
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC2         A        10      2     2     6      0      2      1293       39     2
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC3         A        10      2     2     6      0      3      1293       39     3
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC4         A        10      2     2     6      1      4      1293       39     4
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC5         A        10      2     2     6      1      5      1293       39     5
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC6         A        10      2     2     6      1      6      1293       39     6
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC7         A        10      2     2     6      1      7      1293       39     7
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC8         B        10      2     2     6      2      8      1293       40     0
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC9         B        10      2     2     6      2      9      1293       40     1
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC10         B        10      2     2     6      2      10      1293       40     2
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC11         B        10      2     2     6      2      11      1293       40     3
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC12         B        10      2     2     6      3      12      1293       40     4
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC13         B        10      2     2     6      3      13      1293       40     5
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC14         B        10      2     2     6      3      14      1293       40     6
FPix_BpO_D2_BLD17_PNL2_RNG2_ROC15         B        10      2     2     6      3      15      1293       40     7
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC0         A        9      2     1     5      0      0      1287       9     0
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC1         A        9      2     1     5      0      1      1287       9     1
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC2         A        9      2     1     5      0      2      1287       9     2
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC3         A        9      2     1     5      0      3      1287       9     3
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC4         A        9      2     1     5      1      4      1287       9     4
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC5         A        9      2     1     5      1      5      1287       9     5
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC6         A        9      2     1     5      1      6      1287       9     6
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC7         A        9      2     1     5      1      7      1287       9     7
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC8         B        9      2     1     5      2      8      1287       10     0
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC9         B        9      2     1     5      2      9      1287       10     1
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC10         B        9      2     1     5      2      10      1287       10     2
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC11         B        9      2     1     5      2      11      1287       10     3
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC12         B        9      2     1     5      3      12      1287       10     4
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC13         B        9      2     1     5      3      13      1287       10     5
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC14         B        9      2     1     5      3      14      1287       10     6
FPix_BpO_D2_BLD1_PNL1_RNG2_ROC15         B        9      2     1     5      3      15      1287       10     7
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC0         A        9      2     1     4      0      0      1287       33     0
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC1         A        9      2     1     4      0      1      1287       33     1
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC2         A        9      2     1     4      0      2      1287       33     2
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC3         A        9      2     1     4      0      3      1287       33     3
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC4         A        9      2     1     4      1      4      1287       33     4
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC5         A        9      2     1     4      1      5      1287       33     5
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC6         A        9      2     1     4      1      6      1287       33     6
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC7         A        9      2     1     4      1      7      1287       33     7
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC8         B        9      2     1     4      2      8      1287       34     0
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC9         B        9      2     1     4      2      9      1287       34     1
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC10         B        9      2     1     4      2      10      1287       34     2
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC11         B        9      2     1     4      2      11      1287       34     3
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC12         B        9      2     1     4      3      12      1287       34     4
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC13         B        9      2     1     4      3      13      1287       34     5
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC14         B        9      2     1     4      3      14      1287       34     6
FPix_BpO_D2_BLD2_PNL1_RNG2_ROC15         B        9      2     1     4      3      15      1287       34     7
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC0         A        9      2     1     3      0      0      1288       9     0
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC1         A        9      2     1     3      0      1      1288       9     1
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC2         A        9      2     1     3      0      2      1288       9     2
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC3         A        9      2     1     3      0      3      1288       9     3
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC4         A        9      2     1     3      1      4      1288       9     4
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC5         A        9      2     1     3      1      5      1288       9     5
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC6         A        9      2     1     3      1      6      1288       9     6
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC7         A        9      2     1     3      1      7      1288       9     7
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC8         B        9      2     1     3      2      8      1288       10     0
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC9         B        9      2     1     3      2      9      1288       10     1
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC10         B        9      2     1     3      2      10      1288       10     2
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC11         B        9      2     1     3      2      11      1288       10     3
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC12         B        9      2     1     3      3      12      1288       10     4
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC13         B        9      2     1     3      3      13      1288       10     5
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC14         B        9      2     1     3      3      14      1288       10     6
FPix_BpO_D2_BLD3_PNL1_RNG2_ROC15         B        9      2     1     3      3      15      1288       10     7
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC0         A        9      2     1     2      0      0      1288       33     0
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC1         A        9      2     1     2      0      1      1288       33     1
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC2         A        9      2     1     2      0      2      1288       33     2
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC3         A        9      2     1     2      0      3      1288       33     3
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC4         A        9      2     1     2      1      4      1288       33     4
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC5         A        9      2     1     2      1      5      1288       33     5
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC6         A        9      2     1     2      1      6      1288       33     6
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC7         A        9      2     1     2      1      7      1288       33     7
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC8         B        9      2     1     2      2      8      1288       34     0
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC9         B        9      2     1     2      2      9      1288       34     1
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC10         B        9      2     1     2      2      10      1288       34     2
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC11         B        9      2     1     2      2      11      1288       34     3
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC12         B        9      2     1     2      3      12      1288       34     4
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC13         B        9      2     1     2      3      13      1288       34     5
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC14         B        9      2     1     2      3      14      1288       34     6
FPix_BpO_D2_BLD4_PNL1_RNG2_ROC15         B        9      2     1     2      3      15      1288       34     7
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC0         A        9      2     2     6      0      0      1288       37     0
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC1         A        9      2     2     6      0      1      1288       37     1
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC2         A        9      2     2     6      0      2      1288       37     2
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC3         A        9      2     2     6      0      3      1288       37     3
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC4         A        9      2     2     6      1      4      1288       37     4
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC5         A        9      2     2     6      1      5      1288       37     5
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC6         A        9      2     2     6      1      6      1288       37     6
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC7         A        9      2     2     6      1      7      1288       37     7
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC8         B        9      2     2     6      2      8      1288       38     0
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC9         B        9      2     2     6      2      9      1288       38     1
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC10         B        9      2     2     6      2      10      1288       38     2
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC11         B        9      2     2     6      2      11      1288       38     3
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC12         B        9      2     2     6      3      12      1288       38     4
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC13         B        9      2     2     6      3      13      1288       38     5
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC14         B        9      2     2     6      3      14      1288       38     6
FPix_BpO_D2_BLD5_PNL1_RNG2_ROC15         B        9      2     2     6      3      15      1288       38     7
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC0         A        9      2     2     5      0      0      1289       13     0
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC1         A        9      2     2     5      0      1      1289       13     1
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC2         A        9      2     2     5      0      2      1289       13     2
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC3         A        9      2     2     5      0      3      1289       13     3
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC4         A        9      2     2     5      1      4      1289       13     4
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC5         A        9      2     2     5      1      5      1289       13     5
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC6         A        9      2     2     5      1      6      1289       13     6
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC7         A        9      2     2     5      1      7      1289       13     7
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC8         B        9      2     2     5      2      8      1289       14     0
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC9         B        9      2     2     5      2      9      1289       14     1
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC10         B        9      2     2     5      2      10      1289       14     2
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC11         B        9      2     2     5      2      11      1289       14     3
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC12         B        9      2     2     5      3      12      1289       14     4
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC13         B        9      2     2     5      3      13      1289       14     5
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC14         B        9      2     2     5      3      14      1289       14     6
FPix_BpO_D2_BLD6_PNL1_RNG2_ROC15         B        9      2     2     5      3      15      1289       14     7
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC0         A        9      2     2     4      0      0      1289       33     0
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC1         A        9      2     2     4      0      1      1289       33     1
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC2         A        9      2     2     4      0      2      1289       33     2
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC3         A        9      2     2     4      0      3      1289       33     3
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC4         A        9      2     2     4      1      4      1289       33     4
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC5         A        9      2     2     4      1      5      1289       33     5
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC6         A        9      2     2     4      1      6      1289       33     6
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC7         A        9      2     2     4      1      7      1289       33     7
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC8         B        9      2     2     4      2      8      1289       34     0
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC9         B        9      2     2     4      2      9      1289       34     1
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC10         B        9      2     2     4      2      10      1289       34     2
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC11         B        9      2     2     4      2      11      1289       34     3
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC12         B        9      2     2     4      3      12      1289       34     4
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC13         B        9      2     2     4      3      13      1289       34     5
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC14         B        9      2     2     4      3      14      1289       34     6
FPix_BpO_D2_BLD7_PNL1_RNG2_ROC15         B        9      2     2     4      3      15      1289       34     7
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC0         A        9      2     2     3      0      0      1289       37     0
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC1         A        9      2     2     3      0      1      1289       37     1
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC2         A        9      2     2     3      0      2      1289       37     2
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC3         A        9      2     2     3      0      3      1289       37     3
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC4         A        9      2     2     3      1      4      1289       37     4
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC5         A        9      2     2     3      1      5      1289       37     5
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC6         A        9      2     2     3      1      6      1289       37     6
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC7         A        9      2     2     3      1      7      1289       37     7
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC8         B        9      2     2     3      2      8      1289       38     0
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC9         B        9      2     2     3      2      9      1289       38     1
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC10         B        9      2     2     3      2      10      1289       38     2
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC11         B        9      2     2     3      2      11      1289       38     3
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC12         B        9      2     2     3      3      12      1289       38     4
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC13         B        9      2     2     3      3      13      1289       38     5
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC14         B        9      2     2     3      3      14      1289       38     6
FPix_BpO_D2_BLD8_PNL1_RNG2_ROC15         B        9      2     2     3      3      15      1289       38     7
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC0         A        9      2     2     2      0      0      1290       13     0
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC1         A        9      2     2     2      0      1      1290       13     1
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC2         A        9      2     2     2      0      2      1290       13     2
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC3         A        9      2     2     2      0      3      1290       13     3
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC4         A        9      2     2     2      1      4      1290       13     4
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC5         A        9      2     2     2      1      5      1290       13     5
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC6         A        9      2     2     2      1      6      1290       13     6
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC7         A        9      2     2     2      1      7      1290       13     7
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC8         B        9      2     2     2      2      8      1290       14     0
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC9         B        9      2     2     2      2      9      1290       14     1
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC10         B        9      2     2     2      2      10      1290       14     2
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC11         B        9      2     2     2      2      11      1290       14     3
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC12         B        9      2     2     2      3      12      1290       14     4
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC13         B        9      2     2     2      3      13      1290       14     5
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC14         B        9      2     2     2      3      14      1290       14     6
FPix_BpO_D2_BLD9_PNL1_RNG2_ROC15         B        9      2     2     2      3      15      1290       14     7
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC0         A        10      2     1     5      0      0      1290       33     0
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC1         A        10      2     1     5      0      1      1290       33     1
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC2         A        10      2     1     5      0      2      1290       33     2
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC3         A        10      2     1     5      0      3      1290       33     3
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC4         A        10      2     1     5      1      4      1290       33     4
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC5         A        10      2     1     5      1      5      1290       33     5
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC6         A        10      2     1     5      1      6      1290       33     6
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC7         A        10      2     1     5      1      7      1290       33     7
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC8         B        10      2     1     5      2      8      1290       34     0
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC9         B        10      2     1     5      2      9      1290       34     1
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC10         B        10      2     1     5      2      10      1290       34     2
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC11         B        10      2     1     5      2      11      1290       34     3
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC12         B        10      2     1     5      3      12      1290       34     4
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC13         B        10      2     1     5      3      13      1290       34     5
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC14         B        10      2     1     5      3      14      1290       34     6
FPix_BpO_D2_BLD10_PNL1_RNG2_ROC15         B        10      2     1     5      3      15      1290       34     7
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC0         A        10      2     1     4      0      0      1291       9     0
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC1         A        10      2     1     4      0      1      1291       9     1
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC2         A        10      2     1     4      0      2      1291       9     2
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC3         A        10      2     1     4      0      3      1291       9     3
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC4         A        10      2     1     4      1      4      1291       9     4
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC5         A        10      2     1     4      1      5      1291       9     5
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC6         A        10      2     1     4      1      6      1291       9     6
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC7         A        10      2     1     4      1      7      1291       9     7
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC8         B        10      2     1     4      2      8      1291       10     0
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC9         B        10      2     1     4      2      9      1291       10     1
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC10         B        10      2     1     4      2      10      1291       10     2
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC11         B        10      2     1     4      2      11      1291       10     3
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC12         B        10      2     1     4      3      12      1291       10     4
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC13         B        10      2     1     4      3      13      1291       10     5
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC14         B        10      2     1     4      3      14      1291       10     6
FPix_BpO_D2_BLD11_PNL1_RNG2_ROC15         B        10      2     1     4      3      15      1291       10     7
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC0         A        10      2     1     3      0      0      1291       33     0
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC1         A        10      2     1     3      0      1      1291       33     1
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC2         A        10      2     1     3      0      2      1291       33     2
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC3         A        10      2     1     3      0      3      1291       33     3
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC4         A        10      2     1     3      1      4      1291       33     4
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC5         A        10      2     1     3      1      5      1291       33     5
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC6         A        10      2     1     3      1      6      1291       33     6
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC7         A        10      2     1     3      1      7      1291       33     7
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC8         B        10      2     1     3      2      8      1291       34     0
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC9         B        10      2     1     3      2      9      1291       34     1
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC10         B        10      2     1     3      2      10      1291       34     2
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC11         B        10      2     1     3      2      11      1291       34     3
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC12         B        10      2     1     3      3      12      1291       34     4
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC13         B        10      2     1     3      3      13      1291       34     5
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC14         B        10      2     1     3      3      14      1291       34     6
FPix_BpO_D2_BLD12_PNL1_RNG2_ROC15         B        10      2     1     3      3      15      1291       34     7
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC0         A        10      2     1     2      0      0      1292       9     0
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC1         A        10      2     1     2      0      1      1292       9     1
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC2         A        10      2     1     2      0      2      1292       9     2
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC3         A        10      2     1     2      0      3      1292       9     3
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC4         A        10      2     1     2      1      4      1292       9     4
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC5         A        10      2     1     2      1      5      1292       9     5
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC6         A        10      2     1     2      1      6      1292       9     6
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC7         A        10      2     1     2      1      7      1292       9     7
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC8         B        10      2     1     2      2      8      1292       10     0
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC9         B        10      2     1     2      2      9      1292       10     1
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC10         B        10      2     1     2      2      10      1292       10     2
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC11         B        10      2     1     2      2      11      1292       10     3
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC12         B        10      2     1     2      3      12      1292       10     4
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC13         B        10      2     1     2      3      13      1292       10     5
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC14         B        10      2     1     2      3      14      1292       10     6
FPix_BpO_D2_BLD13_PNL1_RNG2_ROC15         B        10      2     1     2      3      15      1292       10     7
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC0         A        10      2     2     5      0      0      1293       13     0
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC1         A        10      2     2     5      0      1      1293       13     1
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC2         A        10      2     2     5      0      2      1293       13     2
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC3         A        10      2     2     5      0      3      1293       13     3
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC4         A        10      2     2     5      1      4      1293       13     4
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC5         A        10      2     2     5      1      5      1293       13     5
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC6         A        10      2     2     5      1      6      1293       13     6
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC7         A        10      2     2     5      1      7      1293       13     7
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC8         B        10      2     2     5      2      8      1293       14     0
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC9         B        10      2     2     5      2      9      1293       14     1
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC10         B        10      2     2     5      2      10      1293       14     2
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC11         B        10      2     2     5      2      11      1293       14     3
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC12         B        10      2     2     5      3      12      1293       14     4
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC13         B        10      2     2     5      3      13      1293       14     5
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC14         B        10      2     2     5      3      14      1293       14     6
FPix_BpO_D2_BLD14_PNL1_RNG2_ROC15         B        10      2     2     5      3      15      1293       14     7
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC0         A        10      2     2     4      0      0      1292       37     0
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC1         A        10      2     2     4      0      1      1292       37     1
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC2         A        10      2     2     4      0      2      1292       37     2
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC3         A        10      2     2     4      0      3      1292       37     3
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC4         A        10      2     2     4      1      4      1292       37     4
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC5         A        10      2     2     4      1      5      1292       37     5
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC6         A        10      2     2     4      1      6      1292       37     6
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC7         A        10      2     2     4      1      7      1292       37     7
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC8         B        10      2     2     4      2      8      1292       38     0
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC9         B        10      2     2     4      2      9      1292       38     1
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC10         B        10      2     2     4      2      10      1292       38     2
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC11         B        10      2     2     4      2      11      1292       38     3
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC12         B        10      2     2     4      3      12      1292       38     4
FPix_BpO_D2_BLD15_PNL1_RNG2_ROC13         B        10      2     2     4      3      13      1292       38     5
