#name                              A/B   FEC       mfec      mfecch    hubid     port      rocid     FEDid     FEDch     roc# 
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC8         B        9      2     1     8      2      8      1282       36     0
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC9         B        9      2     1     8      2      9      1282       36     1
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC10         B        9      2     1     8      2      10      1282       36     2
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC11         B        9      2     1     8      2      11      1282       36     3
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC12         B        9      2     1     8      3      12      1282       36     4
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC13         B        9      2     1     8      3      13      1282       36     5
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC14         B        9      2     1     8      3      14      1282       36     6
FPix_BpI_D2_BLD7_PNL2_RNG2_ROC15         B        9      2     1     8      3      15      1282       36     7
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC0         A        9      2     1     7      0      0      1282       11     0
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC1         A        9      2     1     7      0      1      1282       11     1
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC2         A        9      2     1     7      0      2      1282       11     2
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC3         A        9      2     1     7      0      3      1282       11     3
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC4         A        9      2     1     7      1      4      1282       11     4
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC5         A        9      2     1     7      1      5      1282       11     5
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC6         A        9      2     1     7      1      6      1282       11     6
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC7         A        9      2     1     7      1      7      1282       11     7
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC8         B        9      2     1     7      2      8      1282       12     0
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC9         B        9      2     1     7      2      9      1282       12     1
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC10         B        9      2     1     7      2      10      1282       12     2
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC11         B        9      2     1     7      2      11      1282       12     3
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC12         B        9      2     1     7      3      12      1282       12     4
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC13         B        9      2     1     7      3      13      1282       12     5
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC14         B        9      2     1     7      3      14      1282       12     6
FPix_BpI_D2_BLD6_PNL2_RNG2_ROC15         B        9      2     1     7      3      15      1282       12     7
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC0         A        9      2     1     6      0      0      1281       35     0
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC1         A        9      2     1     6      0      1      1281       35     1
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC2         A        9      2     1     6      0      2      1281       35     2
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC3         A        9      2     1     6      0      3      1281       35     3
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC4         A        9      2     1     6      1      4      1281       35     4
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC5         A        9      2     1     6      1      5      1281       35     5
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC6         A        9      2     1     6      1      6      1281       35     6
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC7         A        9      2     1     6      1      7      1281       35     7
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC8         B        9      2     1     6      2      8      1281       36     0
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC9         B        9      2     1     6      2      9      1281       36     1
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC10         B        9      2     1     6      2      10      1281       36     2
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC11         B        9      2     1     6      2      11      1281       36     3
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC12         B        9      2     1     6      3      12      1281       36     4
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC13         B        9      2     1     6      3      13      1281       36     5
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC14         B        9      2     1     6      3      14      1281       36     6
FPix_BpI_D2_BLD5_PNL2_RNG2_ROC15         B        9      2     1     6      3      15      1281       36     7
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC0         A        9      2     2     9      0      0      1281       39     0
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC1         A        9      2     2     9      0      1      1281       39     1
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC2         A        9      2     2     9      0      2      1281       39     2
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC3         A        9      2     2     9      0      3      1281       39     3
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC4         A        9      2     2     9      1      4      1281       39     4
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC5         A        9      2     2     9      1      5      1281       39     5
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC6         A        9      2     2     9      1      6      1281       39     6
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC7         A        9      2     2     9      1      7      1281       39     7
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC8         B        9      2     2     9      2      8      1281       40     0
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC9         B        9      2     2     9      2      9      1281       40     1
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC10         B        9      2     2     9      2      10      1281       40     2
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC11         B        9      2     2     9      2      11      1281       40     3
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC12         B        9      2     2     9      3      12      1281       40     4
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC13         B        9      2     2     9      3      13      1281       40     5
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC14         B        9      2     2     9      3      14      1281       40     6
FPix_BpI_D2_BLD4_PNL2_RNG2_ROC15         B        9      2     2     9      3      15      1281       40     7
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC0         A        9      2     2     8      0      0      1281       15     0
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC1         A        9      2     2     8      0      1      1281       15     1
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC2         A        9      2     2     8      0      2      1281       15     2
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC3         A        9      2     2     8      0      3      1281       15     3
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC4         A        9      2     2     8      1      4      1281       15     4
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC5         A        9      2     2     8      1      5      1281       15     5
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC6         A        9      2     2     8      1      6      1281       15     6
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC7         A        9      2     2     8      1      7      1281       15     7
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC8         B        9      2     2     8      2      8      1281       16     0
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC9         B        9      2     2     8      2      9      1281       16     1
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC10         B        9      2     2     8      2      10      1281       16     2
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC11         B        9      2     2     8      2      11      1281       16     3
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC12         B        9      2     2     8      3      12      1281       16     4
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC13         B        9      2     2     8      3      13      1281       16     5
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC14         B        9      2     2     8      3      14      1281       16     6
FPix_BpI_D2_BLD3_PNL2_RNG2_ROC15         B        9      2     2     8      3      15      1281       16     7
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC0         A        9      2     2     7      0      0      1280       39     0
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC1         A        9      2     2     7      0      1      1280       39     1
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC2         A        9      2     2     7      0      2      1280       39     2
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC3         A        9      2     2     7      0      3      1280       39     3
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC4         A        9      2     2     7      1      4      1280       39     4
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC5         A        9      2     2     7      1      5      1280       39     5
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC6         A        9      2     2     7      1      6      1280       39     6
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC7         A        9      2     2     7      1      7      1280       39     7
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC8         B        9      2     2     7      2      8      1280       40     0
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC9         B        9      2     2     7      2      9      1280       40     1
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC10         B        9      2     2     7      2      10      1280       40     2
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC11         B        9      2     2     7      2      11      1280       40     3
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC12         B        9      2     2     7      3      12      1280       40     4
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC13         B        9      2     2     7      3      13      1280       40     5
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC14         B        9      2     2     7      3      14      1280       40     6
FPix_BpI_D2_BLD2_PNL2_RNG2_ROC15         B        9      2     2     7      3      15      1280       40     7
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC0         A        9      2     2     6      0      0      1280       15     0
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC1         A        9      2     2     6      0      1      1280       15     1
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC2         A        9      2     2     6      0      2      1280       15     2
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC3         A        9      2     2     6      0      3      1280       15     3
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC4         A        9      2     2     6      1      4      1280       15     4
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC5         A        9      2     2     6      1      5      1280       15     5
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC6         A        9      2     2     6      1      6      1280       15     6
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC7         A        9      2     2     6      1      7      1280       15     7
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC8         B        9      2     2     6      2      8      1280       16     0
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC9         B        9      2     2     6      2      9      1280       16     1
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC10         B        9      2     2     6      2      10      1280       16     2
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC11         B        9      2     2     6      2      11      1280       16     3
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC12         B        9      2     2     6      3      12      1280       16     4
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC13         B        9      2     2     6      3      13      1280       16     5
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC14         B        9      2     2     6      3      14      1280       16     6
FPix_BpI_D2_BLD1_PNL2_RNG2_ROC15         B        9      2     2     6      3      15      1280       16     7
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC0         A        10      2     1     5      0      0      1286       33     0
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC1         A        10      2     1     5      0      1      1286       33     1
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC2         A        10      2     1     5      0      2      1286       33     2
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC3         A        10      2     1     5      0      3      1286       33     3
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC4         A        10      2     1     5      1      4      1286       33     4
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC5         A        10      2     1     5      1      5      1286       33     5
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC6         A        10      2     1     5      1      6      1286       33     6
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC7         A        10      2     1     5      1      7      1286       33     7
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC8         B        10      2     1     5      2      8      1286       34     0
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC9         B        10      2     1     5      2      9      1286       34     1
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC10         B        10      2     1     5      2      10      1286       34     2
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC11         B        10      2     1     5      2      11      1286       34     3
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC12         B        10      2     1     5      3      12      1286       34     4
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC13         B        10      2     1     5      3      13      1286       34     5
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC14         B        10      2     1     5      3      14      1286       34     6
FPix_BpI_D2_BLD17_PNL1_RNG2_ROC15         B        10      2     1     5      3      15      1286       34     7
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC0         A        10      2     1     4      0      0      1286       9     0
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC1         A        10      2     1     4      0      1      1286       9     1
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC2         A        10      2     1     4      0      2      1286       9     2
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC3         A        10      2     1     4      0      3      1286       9     3
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC4         A        10      2     1     4      1      4      1286       9     4
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC5         A        10      2     1     4      1      5      1286       9     5
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC6         A        10      2     1     4      1      6      1286       9     6
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC7         A        10      2     1     4      1      7      1286       9     7
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC8         B        10      2     1     4      2      8      1286       10     0
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC9         B        10      2     1     4      2      9      1286       10     1
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC10         B        10      2     1     4      2      10      1286       10     2
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC11         B        10      2     1     4      2      11      1286       10     3
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC12         B        10      2     1     4      3      12      1286       10     4
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC13         B        10      2     1     4      3      13      1286       10     5
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC14         B        10      2     1     4      3      14      1286       10     6
FPix_BpI_D2_BLD16_PNL1_RNG2_ROC15         B        10      2     1     4      3      15      1286       10     7
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC0         A        10      2     1     3      0      0      1285       33     0
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC1         A        10      2     1     3      0      1      1285       33     1
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC2         A        10      2     1     3      0      2      1285       33     2
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC3         A        10      2     1     3      0      3      1285       33     3
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC4         A        10      2     1     3      1      4      1285       33     4
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC5         A        10      2     1     3      1      5      1285       33     5
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC6         A        10      2     1     3      1      6      1285       33     6
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC7         A        10      2     1     3      1      7      1285       33     7
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC8         B        10      2     1     3      2      8      1285       34     0
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC9         B        10      2     1     3      2      9      1285       34     1
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC10         B        10      2     1     3      2      10      1285       34     2
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC11         B        10      2     1     3      2      11      1285       34     3
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC12         B        10      2     1     3      3      12      1285       34     4
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC13         B        10      2     1     3      3      13      1285       34     5
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC14         B        10      2     1     3      3      14      1285       34     6
FPix_BpI_D2_BLD15_PNL1_RNG2_ROC15         B        10      2     1     3      3      15      1285       34     7
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC0         A        10      2     1     2      0      0      1285       9     0
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC1         A        10      2     1     2      0      1      1285       9     1
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC2         A        10      2     1     2      0      2      1285       9     2
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC3         A        10      2     1     2      0      3      1285       9     3
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC4         A        10      2     1     2      1      4      1285       9     4
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC5         A        10      2     1     2      1      5      1285       9     5
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC6         A        10      2     1     2      1      6      1285       9     6
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC7         A        10      2     1     2      1      7      1285       9     7
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC8         B        10      2     1     2      2      8      1285       10     0
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC9         B        10      2     1     2      2      9      1285       10     1
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC10         B        10      2     1     2      2      10      1285       10     2
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC11         B        10      2     1     2      2      11      1285       10     3
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC12         B        10      2     1     2      3      12      1285       10     4
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC13         B        10      2     1     2      3      13      1285       10     5
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC14         B        10      2     1     2      3      14      1285       10     6
FPix_BpI_D2_BLD14_PNL1_RNG2_ROC15         B        10      2     1     2      3      15      1285       10     7
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC0         A        10      2     2     6      0      0      1285       13     0
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC1         A        10      2     2     6      0      1      1285       13     1
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC2         A        10      2     2     6      0      2      1285       13     2
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC3         A        10      2     2     6      0      3      1285       13     3
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC4         A        10      2     2     6      1      4      1285       13     4
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC5         A        10      2     2     6      1      5      1285       13     5
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC6         A        10      2     2     6      1      6      1285       13     6
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC7         A        10      2     2     6      1      7      1285       13     7
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC8         B        10      2     2     6      2      8      1285       14     0
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC9         B        10      2     2     6      2      9      1285       14     1
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC10         B        10      2     2     6      2      10      1285       14     2
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC11         B        10      2     2     6      2      11      1285       14     3
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC12         B        10      2     2     6      3      12      1285       14     4
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC13         B        10      2     2     6      3      13      1285       14     5
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC14         B        10      2     2     6      3      14      1285       14     6
FPix_BpI_D2_BLD13_PNL1_RNG2_ROC15         B        10      2     2     6      3      15      1285       14     7
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC0         A        10      2     2     0      0      0      1284       37     0
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC1         A        10      2     2     0      0      1      1284       37     1
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC2         A        10      2     2     0      0      2      1284       37     2
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC3         A        10      2     2     0      0      3      1284       37     3
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC4         A        10      2     2     0      1      4      1284       37     4
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC5         A        10      2     2     0      1      5      1284       37     5
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC6         A        10      2     2     0      1      6      1284       37     6
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC7         A        10      2     2     0      1      7      1284       37     7
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC8         B        10      2     2     0      2      8      1284       38     0
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC9         B        10      2     2     0      2      9      1284       38     1
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC10         B        10      2     2     0      2      10      1284       38     2
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC11         B        10      2     2     0      2      11      1284       38     3
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC12         B        10      2     2     0      3      12      1284       38     4
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC13         B        10      2     2     0      3      13      1284       38     5
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC14         B        10      2     2     0      3      14      1284       38     6
FPix_BpI_D2_BLD12_PNL1_RNG2_ROC15         B        10      2     2     0      3      15      1284       38     7
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC0         A        10      2     2     4      0      0      1284       9     0
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC1         A        10      2     2     4      0      1      1284       9     1
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC2         A        10      2     2     4      0      2      1284       9     2
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC3         A        10      2     2     4      0      3      1284       9     3
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC4         A        10      2     2     4      1      4      1284       9     4
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC5         A        10      2     2     4      1      5      1284       9     5
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC6         A        10      2     2     4      1      6      1284       9     6
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC7         A        10      2     2     4      1      7      1284       9     7
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC8         B        10      2     2     4      2      8      1284       10     0
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC9         B        10      2     2     4      2      9      1284       10     1
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC10         B        10      2     2     4      2      10      1284       10     2
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC11         B        10      2     2     4      2      11      1284       10     3
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC12         B        10      2     2     4      3      12      1284       10     4
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC13         B        10      2     2     4      3      13      1284       10     5
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC14         B        10      2     2     4      3      14      1284       10     6
FPix_BpI_D2_BLD11_PNL1_RNG2_ROC15         B        10      2     2     4      3      15      1284       10     7
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC0         A        10      2     2     3      0      0      1284       13     0
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC1         A        10      2     2     3      0      1      1284       13     1
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC2         A        10      2     2     3      0      2      1284       13     2
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC3         A        10      2     2     3      0      3      1284       13     3
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC4         A        10      2     2     3      1      4      1284       13     4
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC5         A        10      2     2     3      1      5      1284       13     5
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC6         A        10      2     2     3      1      6      1284       13     6
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC7         A        10      2     2     3      1      7      1284       13     7
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC8         B        10      2     2     3      2      8      1284       14     0
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC9         B        10      2     2     3      2      9      1284       14     1
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC10         B        10      2     2     3      2      10      1284       14     2
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC11         B        10      2     2     3      2      11      1284       14     3
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC12         B        10      2     2     3      3      12      1284       14     4
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC13         B        10      2     2     3      3      13      1284       14     5
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC14         B        10      2     2     3      3      14      1284       14     6
FPix_BpI_D2_BLD10_PNL1_RNG2_ROC15         B        10      2     2     3      3      15      1284       14     7
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC0         A        10      2     2     5      0      0      1283       37     0
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC1         A        10      2     2     5      0      1      1283       37     1
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC2         A        10      2     2     5      0      2      1283       37     2
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC3         A        10      2     2     5      0      3      1283       37     3
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC4         A        10      2     2     5      1      4      1283       37     4
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC5         A        10      2     2     5      1      5      1283       37     5
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC6         A        10      2     2     5      1      6      1283       37     6
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC7         A        10      2     2     5      1      7      1283       37     7
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC8         B        10      2     2     5      2      8      1283       38     0
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC9         B        10      2     2     5      2      9      1283       38     1
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC10         B        10      2     2     5      2      10      1283       38     2
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC11         B        10      2     2     5      2      11      1283       38     3
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC12         B        10      2     2     5      3      12      1283       38     4
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC13         B        10      2     2     5      3      13      1283       38     5
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC14         B        10      2     2     5      3      14      1283       38     6
FPix_BpI_D2_BLD9_PNL1_RNG2_ROC15         B        10      2     2     5      3      15      1283       38     7
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC0         A        9      2     1     9      0      0      1283       9     0
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC1         A        9      2     1     9      0      1      1283       9     1
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC2         A        9      2     1     9      0      2      1283       9     2
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC3         A        9      2     1     9      0      3      1283       9     3
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC4         A        9      2     1     9      1      4      1283       9     4
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC5         A        9      2     1     9      1      5      1283       9     5
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC6         A        9      2     1     9      1      6      1283       9     6
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC7         A        9      2     1     9      1      7      1283       9     7
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC8         B        9      2     1     9      2      8      1283       10     0
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC9         B        9      2     1     9      2      9      1283       10     1
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC10         B        9      2     1     9      2      10      1283       10     2
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC11         B        9      2     1     9      2      11      1283       10     3
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC12         B        9      2     1     9      3      12      1283       10     4
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC13         B        9      2     1     9      3      13      1283       10     5
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC14         B        9      2     1     9      3      14      1283       10     6
FPix_BpI_D2_BLD8_PNL1_RNG2_ROC15         B        9      2     1     9      3      15      1283       10     7
FPix_BpI_D2_BLD7_PNL1_RNG2_ROC0         A        9      2     1     4      0      0      1282       33     0
FPix_BpI_D2_BLD7_PNL1_RNG2_ROC1         A        9      2     1     4      0      1      1282       33     1
FPix_BpI_D2_BLD7_PNL1_RNG2_ROC2         A        9      2     1     4      0      2      1282       33     2
FPix_BpI_D2_BLD7_PNL1_RNG2_ROC3         A        9      2     1     4      0      3      1282       33     3
